RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level
10403,3000 TEA - Ngô Gia Tự,10.9751819,106.6687008,"17 Ngô Gia Tự, P. Chánh Nghĩa, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Trà chanh, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",08:00 - 21:55,08:00 - 21:55,08:00 - 21:55,08:00 - 21:55,08:00 - 21:55,08:00 - 21:55,08:00 - 21:55,,no,no,no,20.000 -35.000,0.0,0.0,0.0,high
10404,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Văn Trỗi,10.796808,106.673216,"197 Nguyễn Văn Trỗi, P. 10, Quận Phú Nhuận, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Hải sản, Lẩu, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á, Món Nhật, ",no,yes,yes,150.000 -308.000,9.0,9.0,9.0,high
10405,Bánh Mì 362 - Thảo Điền,10.808474,106.732977,"103 Đường Thảo Điền Phường Thảo Điền, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ",06:15 - 20:30,06:15 - 20:30,06:15 - 20:30,06:15 - 20:30,06:15 - 20:30,06:15 - 20:30,06:15 - 20:30,"Món Việt, ",no,no,yes,20.000 -30.000,0.0,0.0,0.0,low
10406,Takoyaki - Bánh Bạch Tuộc Nướng Dĩ An,10.90445,106.770268,"89 Đường Số 10, Thị Xã Dĩ An, Bình Dương","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ",16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,16:00 - 21:30,"Món Á, Món Nhật, ",yes,yes,yes,12.000 -25.000,6.0,6.5,6.0,low
10407,Nam An - Quán Nem Nướng,10.6038089,107.0505017,"39 Phạm Hữu Chí, Thị Xã Phú Mỹ, Vũng Tàu","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, Fastfood - Thức ăn nhanh, ",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,"Món Việt, ",yes,yes,yes,30.000 -60.000,10.0,6.0,10.0,high
10408,Trà Sữa Monkey,11.2978977649621,106.7872203513979,"233 Độc Lập, TT. Phước Vĩnh, Huyện Phú Giáo, Bình Dương","Café/Dessert, ","Café - Kem, Thức uống, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,"Món Việt, ",no,no,yes,10.000 -20.000,9.0,0.0,0.0,moderate
10409,Bột Chiên Trứng - Quốc Lộ 51,10.6053574718427,107.05382052809,"Quốc Lộ 51, Thị Xã Phú Mỹ, Vũng Tàu","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Việt, ",no,yes,yes,15.000 -20.000,8.0,7.5,7.5,moderate
10410,Xing Fu Tang Vietnam - Trà Sữa Đài Loan - Vinhomes Grand Park,10.8441635,106.8381476,"S6.0301.S01 Vinhomes Grand Park, P. Long Bình, Tp. Thủ Đức, TP. HCM","Café/Dessert, ","Trà chanh, Sinh tố - Nước ép, Thức uống, Trà sữa, ",09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,09:00 - 22:30,,no,no,no,40.000 -70.000,0.0,0.0,0.0,moderate
10411,TOUS les JOURS - 3 Tháng 2,10.7700678,106.6713451,"302 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM","Tiệm bánh, ","Bánh mì, Hamburger, Bánh sinh nhật/Bánh kem, Donut, Bánh - Kẹo, ",08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,08:30 - 20:30,"Món Việt, ",no,no,no,20.000 -330.000,7.1,6.5,7.3,low
10412,Phúng Phúc - Dimsum - Phan Anh,10.7663678,106.6231615,"145/72 Phan Anh, Bình Tân, TP. HCM",Quán ăn,"Dimsum ,  Halal",08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Món Á ,  Món Trung Hoa",no,no,no,0 - 0,0.0,0.0,0.0,high
10413,"Kim Kê Phở - Phở Gà, Phở Trộn, Bún Thang - Homyland Riverside",10.7898705,106.7686846,"Shop 12 - Homyland Riverside - 403A Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM","Quán ăn, ","Phở, Bún, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,,no,no,no,,0.0,0.0,0.0,moderate
10414,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Phan Huy Ích,10.83659,106.63583,"236 Phan Huy Ích, P. 12, Quận Gò Vấp, TP. HCM",,,,,,,,,,,yes,no,yes,6.000 -69.000,8.6,8.6,8.6,moderate
10415,Phố Biển - Hải Sản Tươi Sống - Tắc Suất,10.406314,106.96678,"289 Tắc Suất, Khu Phố Miễu Nhì, TT. Cần Thạnh, Huyện Cần Giờ, TP. HCM","Quán ăn, ","Hải sản, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt, ",no,no,no,150.000 -330.000,0.0,0.0,0.0,low
10416,Quán Ăn Vặt Hàng Dừa - Phó Đức Chính,10.9011645,106.6973417,"79/3 Phó Đức Chính, Thị Xã Thuận An, Bình Dương","Ăn vặt/vỉa hè, ","Ăn vặt - Ăn nhẹ, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Việt, ",no,yes,yes,3.000 -25.000,6.1,0.0,0.0,low
10417,Cơm Tấm & Bún Riêu Dì Sáu - Lê Thị Riêng,10.8822978,106.6540088,"574 Lê Thị Riêng, P. Thới An, Quận 12, TP. HCM","Quán ăn, ","Bánh mì, Thịt Heo, Bún, Mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Nem, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Việt, ",no,no,no,5.000 -30.000,7.8,7.8,7.8,low
10418,Jumbo Seafood - Nguyễn Đình Chiểu,10.7811098816105,106.6920676122863,"172 Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM","Nhà hàng, ",,"11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00","11:00 - 14:00, 17:00 - 22:00",,no,no,no,100.000 -1.500.000,9.6,9.6,9.6,moderate
10419,Coca Macaron Bakery,10.776661,106.636949,"312 Trịnh Đình Trọng, P. Hòa Thạnh, Quận Tân Phú, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ",09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,"Món Việt, ",no,no,no,2.500 -15.000,8.8,7.8,7.8,high
10420,Basta Hiro - Pasta & Pizza - Estella Place,10.802028,106.748235,"Tầng 1 - 05 Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Bún, Mì, Pizza & Pasta, Fastfood - Thức ăn nhanh, ",10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,"Món Âu, Ý, ",no,yes,yes,100.000 -300.000,7.9,7.7,7.9,moderate
10421,Gà Nướng Cái Bang - Hồ Biểu Chánh,10.792819,106.675405,"48/40B Hồ Biểu Chánh, P. 11, Quận Phú Nhuận, TP. HCM","Quán ăn, ","Thịt Gà, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt, ",yes,no,no,89.000 -159.000,7.8,8.2,7.3,moderate
10422,Gemini Coffee - Cửu Long,10.781877,106.662143,"52 Cửu Long, P. 15, Quận 10, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,"Món Việt, ",no,no,yes,15.000 -40.000,7.0,7.2,8.2,high
10423,Gà Rán Popeyes - Lê Đại Hành,10.767244,106.653331,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Salad, Cơm, Fastfood - Thức ăn nhanh, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,"Mỹ, Châu Mỹ, ",no,no,yes,30.000 -170.000,6.9,6.6,6.6,low
10424,Đen Đá Café - Trà Sữa & Trà Đào - 517 Nguyễn Thị Thập,10.7391253,106.7072105,"517 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM","Café/Dessert, ","Trà chanh, Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,,no,no,no,,0.0,0.0,0.0,low
10425,Nhà Hàng Bò Bên Bên - Benben Beef Restaurant,11.1377015761352,106.610066890213,"10 Lô H, Đường XC1, Mỹ Phước 2, Thị Xã Bến Cát, Bình Dương","Nhà hàng, ","Thịt Bò, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt, Món Á, Món Trung Hoa, ",yes,yes,yes,20.000 -500.000,9.0,8.5,8.5,high
10426,Galaxy Cinema - Huỳnh Tấn Phát,10.709619,106.738668,"Lầu 2 Siêu Thị Co.op Mart, 80/4A Huỳnh Tấn Phát, P. Phú Mỹ, Quận 7, TP. HCM","Rạp chiếu phim, ",,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,08:00 - 23:00,"Món Việt, ",yes,yes,yes,45.000 -100.000,8.4,9.0,8.4,moderate
10427,Quán Nguyệt - Bún Mắm,11.2958223375176,106.7886313930914,"Trần Quang Diệu, TT. Phước Vĩnh, Huyện Phú Giáo, Bình Dương","Quán ăn, ","Hải sản, Món nước, ",06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,06:00 - 11:00,"Món Miền Nam, ",no,no,no,20.000 -30.000,0.0,0.0,0.0,low
10428,Hàng Dương Quán - Quận 4,10.758738,106.698618,"224 Đường 48, P. 5, Quận 4, TP. HCM","Nhà hàng, ","Thịt Gà, Tôm, Thịt Ếch, Thịt Bò, Hải sản, Bào Ngư, Cá, Lẩu, Nghêu - Sò - Ốc, Café - Kem, Sinh tố - Nước ép, Rượu vang, Thức uống, Bia, Nước ngọt, Trái cây, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,"Món Việt, ",no,yes,no,200.000 -550.000,6.5,0.0,6.6,low
10429,Gà Rán KFC - 30 Tháng 4 Vũng Tàu,10.398683,107.114026,"494 Đường 30 Tháng 4, P. Rạch Dừa, Tp. Vũng Tàu, Vũng Tàu","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Fastfood - Thức ăn nhanh, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Mỹ, Châu Mỹ, ",yes,no,yes,30.000 -250.000,6.0,0.0,0.0,low
10430,Cà Phê Trứng 3T - Sương Nguyệt Anh,10.7728883,106.6899249,"10B Sương Nguyệt Anh, P. Bến Thành, Quận 1, TP. HCM",Café/Dessert,"Trà chanh ,  Sinh tố - Nước ép ,  Thức uống",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
10431,Cơm Niêu Phương Bắc - Chi Nhánh 2,10.8035657,106.7187857,"31A Võ Oanh, P. 25, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Thịt Ếch, Cơm văn phòng, Cơm, ","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","10:30 - 13:15, 17:00 - 20:00","Món Việt, ",no,no,no,25.000 -100.000,9.6,9.6,9.6,high
10432,ABC Bakery - Nguyễn Văn Lạc,10.795526,106.710041,"1A Nguyễn Văn Lạc, P. 21, Quận Bình Thạnh, TP. HCM","Tiệm bánh, ","Bánh mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Âu, ",yes,no,no,10.000 -55.000,8.1,7.1,7.4,low
10433,Cơm Tấm Sao Mai - Cách Mạng Tháng 8,10.7894512,106.6600781,"892 Cách Mạng Tháng 8, P. 5, Tân Bình, TP. HCM",Quán ăn,"Cơm Tấm ,  Cơm",07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,07:30 - 21:30,,no,no,no,0 - 0,0.0,0.0,0.0,high
10434,Gà Rán Popeyes - Phú Mỹ Hưng,10.726562,106.708531,"62 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM",,,,,,,,,,,yes,no,yes,50.000 -165.000,7.2,6.7,7.1,low
10435,Gà Rán KFC - Nguyễn Ảnh Thủ,10.876305,106.646708,"77 Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM",Quán ăn,"Thịt Gà ,  Gà rán ,  Hamburger ,  Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",,,,,,,,"Mỹ ,  Châu Mỹ",yes,no,yes,5.000 - 120.000,7.5,7.0,7.0,high
10436,Bia Tươi 30 Mường Thương - Các Món Dân tộc Mường,10.8365706337757,106.6219125552822,"29/281 Song Hành Quốc Lộ 22, P. Tân Hưng Thuận, Quận 12, TP. HCM","Quán ăn, Quán nhậu, ","Thịt Gà, Thịt Bò, Lẩu, Đặc sản rừng, Đặc sản vùng, Cơm, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt, Tây Nguyên, ",yes,no,yes,15.000 -200.000,9.5,8.0,8.5,low
10437,Pokémon - Trà Sữa & Xiên Que - Quang Trung,10.829579,106.671167,"327/2 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,11:30 - 22:00,"Món Việt, ",no,no,yes,5.000 -45.000,9.3,9.3,8.7,high
10438,Gong Cha - Trà & Cà Phê - Thủ Đức,10.849685,106.76687,"101 Dân Chủ, P. Bình Thọ, Tp. Thủ Đức, TP. HCM","Café/Dessert, ","Trà, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,"Món Á, Đài Loan, ",yes,no,yes,30.000 -50.000,6.3,0.0,6.7,low
10439,Chè Beans - Thế Giới Chè Đậu,10.790308,106.684701,"290/13B Nam Kỳ Khởi Nghĩa, P. 8, Quận 3, TP. HCM","Ăn vặt/vỉa hè , Café/Dessert","Chè ,  Ăn vặt - Ăn nhẹ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Việt ,  Món Miền Trung",yes,no,yes,0 - 0,8.7,8.7,8.0,high
10440,Wofo Dimsum - Há Cảo 7 Màu,10.358557,107.086557,"465 Trương Công Định, P. 8, Tp. Vũng Tàu, Vũng Tàu",Ăn vặt/vỉa hè,"Dimsum ,  Ăn vặt - Ăn nhẹ",17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,17:00 - 21:00,,"Món Á ,  Món Trung Hoa",no,yes,yes,5.000đ - 5.000,8.0,9.0,8.0,high
10441,Quán Cơm Huỳnh Long,10.380052,105.442844,"241/5 Trần Nguyên Hãn, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Cơm, ",07:30 - 08:00,07:30 - 08:00,07:30 - 08:00,07:30 - 08:00,07:30 - 08:00,07:30 - 08:00,07:30 - 08:00,"Món Việt, ",no,no,no,20.000 -25.000,9.0,6.0,7.0,high
10442,"Hải Hoàng - Bún, Hủ Tiếu & Bánh Canh",10.349645,107.07829,"140 Lê Lai, P. 3, Tp. Vũng Tàu, Vũng Tàu","Quán ăn, ","Phở, Bánh mì, Bún, Hủ tiếu, Món nước, Cháo, Bánh - Kẹo, ",08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,08:30 - 23:00,"Món Việt, ",no,no,no,25.000 -55.000,6.7,6.8,7.3,low
10443,Nhà Bún Đậu - Bún Đậu Mắm Tôm Hà Nội - Phạm Văn Chí,10.743724,106.644758,"335 Phạm Văn Chí, P. 3, Quận 6, TP. HCM","Quán ăn, ","Bún, Thịt Heo, Ăn vặt - Ăn nhẹ, Nem, ",09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,09:30 - 21:45,"Món Bắc, ",no,no,yes,23.000 -71.000,8.6,8.6,8.4,moderate
10444,Lẩu Bò Sài Gòn Vivu - Aeon Mall Bình Tân,10.742589,106.611458,"Tầng 3, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM","Nhà hàng, ","Thịt Bò, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Việt, ",no,yes,yes,50.000 -200.000,0.0,0.0,6.3,low
10445,Thuận Phát - Bánh Mì Heo Quay,10.856576,106.679693,"149 Hà Huy Giáp, P. Thạnh Lộc, Quận 12, TP. HCM","Ăn vặt/vỉa hè, ","Bánh mì, Ăn vặt - Ăn nhẹ, ",05:15 - 10:30,05:15 - 10:30,05:15 - 10:30,05:15 - 10:30,05:15 - 10:30,05:15 - 10:30,05:15 - 10:30,"Món Việt, ",no,yes,yes,12.000 -20.000,9.8,9.3,9.0,low
10446,SunSol BirdNest - Yến Việt Chưng Tươi,10.6888054,106.7407351,"2056/29/3A Huỳnh Tấn Phát, TT. Nhà Bè, Huyện Nhà Bè, TP. HCM","Quán ăn, Khu Ẩm Thực, ",,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, Món Miền Nam, ",no,no,no,,10.0,10.0,10.0,high
10447,Gà Rán & Burger Lotteria - Bình Phú,10.745678,106.630844,"211 - 213 Bình Phú, P. 11, Quận 6, TP. HCM","Nhà hàng, ","Thịt Gà, Fastfood - Thức ăn nhanh, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",yes,no,yes,30.000 -110.000,0.0,0.0,6.2,low
10448,Tiệm Bánh Thuận Phát,10.761167,106.649812,"4 Dương Đình Nghệ, P. 8, Quận 11, TP. HCM","Tiệm bánh, ","Hamburger, Bánh - Kẹo, Xúc xích, Fastfood - Thức ăn nhanh, ",08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,08:00 - 22:30,"Món Việt, ",no,no,no,20.000 -220.000,7.9,0.0,6.3,moderate
10449,MOMO Cafe Kids & Restaurant,10.7229368,106.7154453,"Garden Court 1, 155 SD 04 Tôn Dật Tiên, Quận 7, TP. HCM","Nhà hàng, Café/Dessert, ",,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, ",no,no,no,50.000 -100.000,8.4,8.3,8.5,high
10450,"Highlands Coffee - Trà, Cà Phê & Bánh - Lotte Mart Nam Sài Gòn",10.741003,106.701339,"Tầng Trệt, Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",,,,,,,,,,,no,no,yes,9.000 -65.000,7.3,6.8,7.5,moderate
10451,Út Quỳnh - Gà Nướng Muối Ớt - 420 Hương Lộ 2,10.7732376,106.6201895,"420 Hương Lộ 2, P. Bình Trị Đông, Quận Bình Tân, TP. HCM","Ăn vặt/vỉa hè, ","Thịt Gà, Lẩu, ",14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,14:00 - 22:00,"Món Việt, ",no,yes,yes,100.000 -130.000,9.1,8.8,8.1,low
10452,"Thế Giới Món - Súp Cua , Mì Tương Đen & Bánh Xếp Chiên - Đường D3",11.000575,106.672688,"SH107 Đường D3, Chung Cư Phúc Đạt, P. Phú Lợi, Thị xã Thủ Dầu Một, Bình Dương",Quán ăn,"Bún ,  Mì ,  Miến",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
10453,Royaltea Center Hills - Gò Vấp,10.82934,106.680075,"71 Đường Số 7, KDC Cityland Center Hills, P. 7, Quận Gò Vấp, TP. HCM",,,,,,,,,,,no,no,yes,30.000 -60.000,9.3,9.2,9.4,high
10454,Gỏi Cuốn & Bún Bò 168 - An Dương Vương,10.7574631,106.6706946,"78/12 An Dương Vương, P. 9, Quận 5, TP. HCM","Quán ăn, ","Bún, Mì, ",07:15 - 20:00,07:15 - 20:00,07:15 - 20:00,07:15 - 20:00,07:15 - 20:00,07:15 - 20:00,07:15 - 20:00,,no,no,no,7.000 -40.000,0.0,0.0,0.0,low
10455,Bánh Flan 223,10.759949,106.680331,"223 Trần Bình Trọng, Quận 5, TP. HCM","Ăn vặt/vỉa hè, ","Đậu hũ, Chè, Ăn vặt - Ăn nhẹ, Thức uống, ",11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,11:30 - 21:00,"Món Việt, ",no,yes,yes,15.000 -22.000,7.3,6.7,0.0,low
10456,Uraetei BBQ - Phổ Đình - Hoàng Văn Thái,10.7308523,106.7231816,"73 Hoàng Văn Thái, P. Tân Phú, Quận 7, TP. HCM","Nhà hàng, ","Thịt Bò, ",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,"Món Á, Món Nhật, ",no,yes,yes,200.000 -660.000,7.2,6.6,7.3,low
10457,Bakery Thanh Tùng - Bánh Mì Hoa Cúc - Phạm Phú Thứ,10.7900876,106.6462169,"102 Phạm Phú Thứ, P. 11, Quận Tân Bình, TP. HCM","Quán ăn, ","Bánh mì, Bánh - Kẹo, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,12.000 -350.000,9.5,9.4,9.4,high
10458,Chickita - Gà Nướng Lửa Hồng - Nguyễn Văn Hưởng,10.811841,106.73144,"230 Nguyễn Văn Hưởng, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Gà, Lẩu, Salad, ",10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,10:30 - 20:45,"Món Việt, ",no,yes,yes,35.000 -430.000,8.1,7.9,8.0,moderate
10459,The Coffee House - Huỳnh Tấn Phát,10.674477,106.763624,"2712 Huỳnh Tấn Phát, Huyện Nhà Bè, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,15.000 -30.000,6.7,7.2,8.5,moderate
10460,Cơm Chiên Phủ Trứng Đặc Biệt - Cô 9,10.8423896,106.6724798,"411/58/13A Lê Đức Thọ, P. 17, Quận Gò Vấp, TP. HCM",,,,,,,,,,,no,yes,no,30.000 -150.000,7.9,7.6,8.1,moderate
10461,Tiệm Cà Phê Ngộ,10.034482,105.776631,"67 Trần Bình Trọng, Quận Ninh Kiều, Cần Thơ",Café/Dessert,"Café - Kem ,  Sinh tố - Nước ép ,  Thức uống ,  Nước ngọt",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,Món Việt,no,no,no,15.000đ - 29.000,9.8,9.5,9.8,high
10462,The Coffee House - Trần Quốc Thảo (closed),10.7855391,106.681938,"183F Trần Quốc Thảo, P. 9, Quận 3, TP. HCM","Café/Dessert, ","Café - Kem, Thức uống, Trà sữa, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, ",no,no,no,30.000 -80.000,7.1,7.4,7.8,moderate
10463,Phở Trang - Huỳnh Tấn Phát,10.744632,106.729451,"503A Huỳnh Tấn Phát, P. Tân Thuận Đông, Quận 7, TP. HCM",Quán ăn,"Phở ,  Bún ,  Thịt Bò ,  Món nước ,  Lẩu",06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,06:30 - 21:30,Món Việt,no,no,no,39.000 - 55.000,6.7,6.7,6.7,high
