RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level,City,District,Local_address,Min_Price,Max_Price,Avg_Price,Price_range
11447,miss donut,10.032119,105.787552,"13 võ văn tần, p. tân an, ninh kiều, cần thơ","café/dessert, tiệm bánh","trà, donut, bánh - kẹo, café - kem, sinh tố - nước ép, thức uống, trà sữa, sữa",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,món việt,no,yes,no,20.000 -55.000,7.8,7.2,7.2,high,cần thơ,ninh kiều,"13 võ văn tần, p. tân an",20000.0,55000.0,37500.0,35000.0
11451,crystal jade kitchen nguyễn trãi,10.7612619,106.6860123,"347-349-351 nguyễn trãi, p. nguyễn cư trinh, quận 1, tp. hcm",quán ăn,dimsum,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,,no,no,no,,0.0,0.0,0.0,high,tp. hcm,quận 1,"347-349-351 nguyễn trãi, p. nguyễn cư trinh",,,,
11453,sushi akiko,10.9738734480848,106.4964430779218,"104b nguyễn thị triệu, kp 2, củ chi, tp. hcm",quán ăn,sushi & sashimi,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món á, món nhật",no,no,yes,10.000 -150.000,7.7,7.7,8.0,moderate,tp. hcm,củ chi,"104b nguyễn thị triệu, kp 2",10000.0,150000.0,80000.0,140000.0
11454,diao healthy bakery,10.759877,106.653278,"279 tạ uyên, p. 6, quận 11, tp. hcm","café/dessert, tiệm bánh","bánh mì, bánh sinh nhật/bánh kem, bánh - kẹo, café - kem, sinh tố - nước ép",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,20.000 -150.000,7.8,7.4,7.1,moderate,tp. hcm,quận 11,"279 tạ uyên, p. 6",20000.0,150000.0,85000.0,130000.0
11456,royaltea việt nam - 108 quang trung,10.8278098,106.6762871,"108 quang trung, p. 10, gò vấp, tp. hcm",,,,,,,,,,,no,no,yes,35.000 -60.000,6.2,6.3,6.1,moderate,tp. hcm,gò vấp,"108 quang trung, p. 10",35000.0,60000.0,47500.0,25000.0
11457,khoai lang chiên - chợ đêm,10.4996327226661,105.4843735775238,"chợ đêm thị trấn mỹ luông, tỉnh lộ 942, chợ mới, an giang",ăn vặt/vỉa hè,ăn vặt - ăn nhẹ,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,món việt,no,yes,yes,3.000 -20.000,6.5,8.0,6.0,moderate,an giang,chợ mới,"chợ đêm thị trấn mỹ luông, tỉnh lộ 942",3000.0,20000.0,11500.0,17000.0
11459,soup cua chị bụi - võ thành trang,10.7923714,106.6518382,"38 võ thành trang, p. 11, tân bình, tp. hcm",quán ăn,"bồ câu, cua - ghẹ, xôi, hải sản, bào ngư, cháo, súp, nghêu - sò - ốc, ăn vặt - ăn nhẹ, cơm",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,món việt,yes,no,yes,15.000 -140.000,6.0,6.5,6.7,low,tp. hcm,tân bình,"38 võ thành trang, p. 11",15000.0,140000.0,77500.0,125000.0
11462,anh vy - bánh canh ghẹ,10.33435,107.0837515,"109 võ thị sáu, p. 2, vũng tàu, vũng tàu",quán ăn,"bánh mì, cua - ghẹ, bún, hủ tiếu, hải sản, món nước, bánh canh, miến, bánh - kẹo",06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,06:00 - 20:00,món việt,no,no,no,30.000 -45.000,0.0,0.0,0.0,low,vũng tàu,vũng tàu,"109 võ thị sáu, p. 2",30000.0,45000.0,37500.0,15000.0
11463,jokul quán,10.822976,106.702137,"491 phạm văn đồng, p. 13, bình thạnh, tp. hcm",quán ăn,,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,11:00 - 23:59,món việt,no,no,yes,30.000 -200.000,8.1,7.8,7.6,low,tp. hcm,bình thạnh,"491 phạm văn đồng, p. 13",30000.0,200000.0,115000.0,170000.0
11467,cửa hàng cà phê số 22 - nguyễn ái quốc,10.969616,106.865987,"160 nguyễn ái quốc, p. trảng dài, biên hòa, đồng nai",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống, nước ngọt, trà sữa, sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,yes,20.000đ - 30.000,1.0,1.0,1.0,low,đồng nai,biên hòa,"160 nguyễn ái quốc, p. trảng dài",20000.0,30000.0,25000.0,10000.0
11468,bún riêu & canh bún - lê niệm,10.779262,106.628185,"16 lê niệm, p. phú thạnh, tân phú, tp. hcm",quán ăn,"bún, món nước, miến, dimsum, ăn vặt - ăn nhẹ, thức uống",06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,06:00 - 18:00,món việt,yes,no,no,15.000 -20.000,8.3,8.8,8.6,high,tp. hcm,tân phú,"16 lê niệm, p. phú thạnh",15000.0,20000.0,17500.0,5000.0
11470,family food paradise - cantavil premier,10.8016581,106.7472629,"tầng 5, cantavil premier mall, 1 song hành, p. an phú, thủ đức, tp. hcm",khu ẩm thực,cơm,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,09:30 - 21:30,món việt,yes,yes,yes,10.000 -150.000,7.8,7.3,7.3,moderate,tp. hcm,thủ đức,"tầng 5, cantavil premier mall, 1 song hành, p. an phú",10000.0,150000.0,80000.0,140000.0
11473,cơm gà xối mỡ quận 6 - cơm gà xối mỡ - bến phú định,10.7302063,106.6325842,"56 bến phú định, quận 8, tp. hcm",quán ăn,"cơm chiên, hải sản, cơm",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,no,no,,10.0,9.7,9.5,high,tp. hcm,quận 8,56 bến phú định,,,,
11475,mì trộn bé hai,10.8300136,106.7205038,"28/2/7 đường số 45 khu phố 2, p. hiệp bình chánh, thủ đức, tp. hcm",quán ăn,bún,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,,10.0,10.0,10.0,moderate,tp. hcm,thủ đức,"28/2/7 đường số 45 khu phố 2, p. hiệp bình chánh",,,,
11476,anh tuấn - bún chả hà nội,10.84333,106.67108,"467/43 lê đức thọ, p. 16, gò vấp, tp. hcm",quán ăn,"bún, món nước, cơm văn phòng, ăn vặt - ăn nhẹ, cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,yes,no,no,30.000 -45.000,6.7,7.9,7.6,high,tp. hcm,gò vấp,"467/43 lê đức thọ, p. 16",30000.0,45000.0,37500.0,15000.0
11477,trà sữa xiên que hot & cold - nguyễn ảnh thủ,10.8684436,106.6170379,"1089 nguyễn ảnh thủ, p. tân chánh hiệp, quận 12, tp. hcm",café/dessert,"trà, thức uống, trà sữa, sữa",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,món việt,yes,no,yes,17.000 -50.000,8.1,8.4,8.1,moderate,tp. hcm,quận 12,"1089 nguyễn ảnh thủ, p. tân chánh hiệp",17000.0,50000.0,33500.0,33000.0
11478,gà rán popeyes - võ văn ngân,10.849822,106.768349,"303 võ văn ngân, p. linh chiểu, thủ đức, tp. hcm",nhà hàng,"thịt gà, gà rán, ăn vặt - ăn nhẹ, cơm, thức uống, xúc xích, fastfood - thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"mỹ, châu mỹ",no,no,yes,50.000 - 150.000,6.6,6.3,6.9,moderate,tp. hcm,thủ đức,"303 võ văn ngân, p. linh chiểu",50000.0,150000.0,100000.0,100000.0
11481,pizza hut - gigamall,10.828366,106.722222,"tầng hầm 1, b1-01 tầng b1 giga mall, 204 - 242 phạm văn đồng, p. hiệp bình chánh, thủ đức, tp. hcm",nhà hàng,"món nước, pizza & pasta, salad, fastfood - thức ăn nhanh",10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,10:00 - 21:30,"mỹ, châu mỹ",yes,no,yes,150.000 - 330.000,5.8,5.8,5.5,high,tp. hcm,thủ đức,"tầng hầm 1, b1-01 tầng b1 giga mall, 204 - 242 phạm văn đồng, p. hiệp bình chánh",77500.0,330000.0,240000.0,180000.0
11482,trà sữa maycha - 490 huỳnh tấn phát,10.7428922,106.7295701,"490 huỳnh tấn phát, p. bình thuận, quận 7, tp. hcm",quán ăn,"trà chanh, sinh tố - nước ép, thức uống, trà sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,quận 7,"490 huỳnh tấn phát, p. bình thuận",,,,
11483,green corner coffee,10.948808,106.8314389999999,"d11, p. thống nhất, biên hòa, đồng nai",café/dessert,café - kem,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,yes,15.000 -25.000,6.4,8.0,8.8,moderate,đồng nai,biên hòa,"d11, p. thống nhất",15000.0,25000.0,20000.0,10000.0
11487,bún mắm 47,10.75135,106.647925,"91a lê quang sung, p. 2, quận 6, tp. hcm",quán ăn,"bún, món nước",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,món việt,no,no,no,35.000 -55.000,7.6,7.3,7.1,moderate,tp. hcm,quận 6,"91a lê quang sung, p. 2",35000.0,55000.0,45000.0,20000.0
11488,tea time express - trường sa,10.7884,106.6815786,"786 trường sa, p. 14, quận 3, tp. hcm",café/dessert,"trà, trà chanh, sinh tố - nước ép, thức uống, trà sữa, sữa",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,yes,no,yes,25.000 -60.000,8.7,7.7,7.3,moderate,tp. hcm,quận 3,"786 trường sa, p. 14",25000.0,60000.0,42500.0,35000.0
11489,finita cafe,10.796818,106.65706,"350c hoàng văn thụ, p. 4, tân bình, tp. hcm",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,món việt,no,no,yes,30.000 -55.000,8.4,8.5,8.9,high,tp. hcm,tân bình,"350c hoàng văn thụ, p. 4",30000.0,55000.0,42500.0,25000.0
11491,chè gold - ăn ngon nhớ ghé,10.732018,106.628799,"6 đường số 86, p. 10, quận 6, tp. hcm",café/dessert,"đậu hũ, chè, ăn vặt - ăn nhẹ, cá/bò viên",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,no,no,yes,15.000 -50.000,9.5,9.5,9.5,high,tp. hcm,quận 6,"6 đường số 86, p. 10",15000.0,50000.0,32500.0,35000.0
11492,felix bbq & hotpot,10.7344626,106.6601547,"tầng 1, 908 tạ quang bửu, p. 5, quận 8, tp. hcm",nhà hàng,"thịt gà, thịt bò, thịt heo, hải sản, lẩu",11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,11:00 - 23:00,món việt,no,yes,yes,199.000 -279.000,8.3,8.2,7.8,high,tp. hcm,quận 8,"tầng 1, 908 tạ quang bửu, p. 5",57000.0,202000.0,239000.0,80000.0
11493,cộng cà phê - xuân thủy,10.8040695,106.7357659,"91 xuân thuỷ, p. thảo điền, thủ đức, tp. hcm",café/dessert,"café - kem, sinh tố - nước ép, thức uống",07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,07:30 - 23:00,món việt,no,no,no,25.000 - 60.000,5.8,4.5,6.8,low,tp. hcm,thủ đức,"91 xuân thuỷ, p. thảo điền",25000.0,60000.0,42500.0,35000.0
11495,cơm tấm ngô quyền - 10/5 nguyễn hiền,10.8748765,106.8081957,"10/5 nguyễn hiền, kp tân lập, p. đông hòa, dĩ an, bình dương",quán ăn,"cơm tấm, cơm văn phòng, cơm",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,món việt,yes,no,yes,20.000 - 32.000,0.0,0.0,0.0,high,bình dương,dĩ an,"10/5 nguyễn hiền, kp tân lập, p. đông hòa",20000.0,32000.0,26000.0,12000.0
11496,cơm tấm hồng phát - quán cơm tấm dĩ an - thống nhất,10.893802,106.7933384,"29b đường thống nhất, p. dĩ an, dĩ an, bình dương",quán ăn,"cơm tấm, bún, miến, cơm",05:00 - 10:00,15:30 - 21:00,05:00 - 10:00,15:30 - 21:00,05:00 - 10:00,15:30 - 21:00,05:00 - 10:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,bình dương,dĩ an,"29b đường thống nhất, p. dĩ an",,,,
11498,country side cafe - đường số 9,10.8916329804329,106.7654991522431,"đường số 9, p. dĩ an, dĩ an, bình dương",café/dessert,"café - kem, sinh tố - nước ép",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,no,20.000 -40.000,0.0,0.0,6.3,low,bình dương,dĩ an,"đường số 9, p. dĩ an",20000.0,40000.0,30000.0,20000.0
11499,cơm tấm ngon bà hai - phan huy ích,10.829171,106.632516,"98a phan huy ích, p. 15, tân bình, tp. hcm",quán ăn,"cơm tấm, cơm",06:00 - 11:30,06:00 - 11:30,06:00 - 11:30,06:00 - 11:30,06:00 - 11:30,06:00 - 11:30,06:00 - 11:30,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,tân bình,"98a phan huy ích, p. 15",,,,
11501,bánh khọt cây sung,10.340321,107.080359,"19 hoàng hoa thám, p. 3, vũng tàu, vũng tàu",quán ăn,"bánh khọt, bánh - kẹo, ăn vặt - ăn nhẹ, bánh xèo",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,no,no,no,30.000 -55.000,6.5,6.1,6.1,low,vũng tàu,vũng tàu,"19 hoàng hoa thám, p. 3",30000.0,55000.0,42500.0,25000.0
11503,bún riêu công,10.949851,106.812917,"93 huỳnh văn lũy, p. hòa bình, biên hòa, đồng nai",quán ăn,"bún, món nước",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,no,no,15.000 -25.000,6.0,6.3,6.3,low,đồng nai,biên hòa,"93 huỳnh văn lũy, p. hòa bình",15000.0,25000.0,20000.0,10000.0
11504,"quán 309 - bún bò huế, bò kho & phở",10.7581251,106.670396,"309 hùng vương, p. 9, quận 5, tp. hcm",quán ăn,"phở, bún, miến",06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,06:00 - 12:00,,no,no,no,40.000 - 50.000,0.0,0.0,0.0,high,tp. hcm,quận 5,"309 hùng vương, p. 9",40000.0,50000.0,45000.0,10000.0
11506,dimsum & món hoa xào ăn được phúc - trần hưng đạo b,10.7518832,106.6587734,"411 trần hưng đạo b, p. 14, quận 5, tp. hcm",quán ăn,"dimsum, cơm",00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,00:01 - 23:59,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,quận 5,"411 trần hưng đạo b, p. 14",,,,
11507,phở trang - hồng bàng,10.753765,106.649054,"432-434 hồng bàng, p. 16, quận 11, tp. hcm",quán ăn,"phở, lẩu, miến",06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,06:00 - 21:30,,no,no,no,39.000 - 55.000,10.0,7.5,5.0,high,tp. hcm,quận 11,"432-434 hồng bàng, p. 16",39000.0,55000.0,47000.0,16000.0
11508,lẩu nồi 25k,10.3738947384383,105.4327924896574,"109 ung văn khiêm, long xuyên, an giang",quán ăn,lẩu,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,món việt,no,no,no,35.000 -100.000,7.0,8.0,7.0,high,an giang,long xuyên,109 ung văn khiêm,35000.0,100000.0,67500.0,65000.0
11509,phở phong cách - lê văn sỹ,10.7968347,106.664665,"361 lê văn sỹ, tân bình, tp. hcm",quán ăn,phở,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,món việt,no,no,no,20.000 -55.000,6.8,6.8,7.2,low,tp. hcm,tân bình,361 lê văn sỹ,20000.0,55000.0,37500.0,35000.0
11510,katinat - ngã 7 lý thái tổ,10.768376,106.6743515,"788 điện biên phủ, p. 10, quận 10, tp. hcm",café/dessert,"trà, thức uống, trà sữa",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,,no,no,no,30.000 -100.000,8.0,8.4,9.0,low,tp. hcm,quận 10,"788 điện biên phủ, p. 10",30000.0,100000.0,65000.0,70000.0
11511,bò tơ trường lạc,11.126767,106.44855,"trung lập, củ chi, tp. hcm",quán ăn,thịt bò,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,10:30 - 21:30,món việt,no,no,no,100.000 -220.000,7.1,6.4,7.0,low,tp. hcm,củ chi,trung lập,100000.0,220000.0,160000.0,120000.0
11512,moda house coffee,10.8282268,106.6783297,"11 nguyễn oanh, p. 10, gò vấp, tp. hcm",,,,,,,,,,,yes,no,yes,20.000 -40.000,8.4,8.7,8.6,moderate,tp. hcm,gò vấp,"11 nguyễn oanh, p. 10",20000.0,40000.0,30000.0,20000.0
11514,sĩ phương coffee,10.1091434448614,105.6230242922902,"ql91, p. châu văn liêm, ô môn, cần thơ",café/dessert,"café - kem, sinh tố - nước ép",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,no,no,yes,10.000 -30.000,7.8,7.9,8.1,moderate,cần thơ,ô môn,"ql91, p. châu văn liêm",10000.0,30000.0,20000.0,20000.0
11515,hàu 86 - đường số 30,10.7385246,106.7049994,"86 đường số 30, p. tân phong, quận 7, tp. hcm",quán ăn,"cơm chiên, beefsteak - bò né, bào ngư, hải sản, lẩu, nghêu - sò - ốc, ăn vặt - ăn nhẹ, cơm, nem",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,yes,10.000 -200.000,8.8,8.6,8.6,moderate,tp. hcm,quận 7,"86 đường số 30, p. tân phong",10000.0,200000.0,105000.0,190000.0
11516,vina food - shop online,10.783396,106.6518,"43/24 đông hồ, p. 8, tân bình, tp. hcm",shop online,,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,yes,yes,yes,20.000 -50.000,8.7,8.8,7.1,high,tp. hcm,tân bình,"43/24 đông hồ, p. 8",20000.0,50000.0,35000.0,30000.0
11518,bánh mì huynh hoa - phan xích long,10.7975037,106.6901031,"số 220 đường phan xích long, p. 7, phú nhuận, tp. hcm",quán ăn,"bánh mì, cơm cháy, bánh bao, bánh - kẹo, cơm",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,,no,no,no,,0.0,0.0,0.0,low,tp. hcm,phú nhuận,"số 220 đường phan xích long, p. 7",,,,
11519,mệ tôi - bún chả cá đà nẵng,10.842701,106.764532,"24 lê quý đôn, p. bình thọ, thủ đức, tp. hcm",quán ăn,"bún, món nước",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món miền trung,no,no,no,30.000 -40.000,9.3,9.2,8.9,moderate,tp. hcm,thủ đức,"24 lê quý đôn, p. bình thọ",30000.0,40000.0,35000.0,10000.0
11522,gangnam street food,10.339166,107.07134,"9 hạ long, p. 2, vũng tàu, vũng tàu",quán ăn,"thịt gà, món nước, ăn vặt - ăn nhẹ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,món việt,no,no,no,20.000 -65.000,9.1,9.4,9.5,high,vũng tàu,vũng tàu,"9 hạ long, p. 2",20000.0,65000.0,42500.0,45000.0
11523,mr good tea - 30 tháng 4,10.967468,106.669478,"217 đường 30 tháng 4, p. phú hòa, thủ dầu một, bình dương",café/dessert,"trà, thức uống, trà sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"món á, món trung hoa",yes,no,yes,23.000 -40.000,8.0,7.3,8.0,moderate,bình dương,thủ dầu một,"217 đường 30 tháng 4, p. phú hòa",23000.0,40000.0,31500.0,17000.0
11524,mokozi chicken - vũng tàu - mokozi group,10.39453,107.105163,"283 đường 30 tháng 4, p. rạch dừa, vũng tàu, vũng tàu",quán ăn,"thịt gà, lẩu, ăn vặt - ăn nhẹ, cơm, thức uống","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","09:00 - 14:00
16:00 - 21:30","món á, món hàn",no,no,yes,40.000đ - 180.000,1.0,1.0,5.0,low,vũng tàu,vũng tàu,"283 đường 30 tháng 4, p. rạch dừa",40000.0,180000.0,110000.0,140000.0
11525,yang nam - quán ăn hàn quốc,10.8652271968111,106.7470676089843,"62 phú châu, p. tam phú, thủ đức, tp. hcm",quán ăn,"thịt gà, thịt bò, thịt heo, hải sản, món nước, ăn vặt - ăn nhẹ, cơm, thức uống, fastfood - thức ăn nhanh",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món á, món hàn",yes,no,yes,20.000 -160.000,7.2,7.9,6.9,moderate,tp. hcm,thủ đức,"62 phú châu, p. tam phú",20000.0,160000.0,90000.0,140000.0
11526,lẩu cá kèo bà huyện - 87 bà huyện thanh quan,10.778231,106.686816,"87 bà huyện thanh quan, p. 7, quận 3, tp. hcm",quán ăn,"hải sản, lẩu, cá",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,món việt,no,no,no,100.000 -220.000,7.1,0.0,6.1,low,tp. hcm,quận 3,"87 bà huyện thanh quan, p. 7",97750.0,220000.0,160000.0,120000.0
11528,kem alibaba,10.351394,107.066537,"trước cổng cáp treo hồ mây, trần phú, p. 1, vũng tàu, vũng tàu",tiệm bánh,café - kem,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,món việt,no,no,no,15.000 -33.000,6.7,6.9,7.0,low,vũng tàu,vũng tàu,"trước cổng cáp treo hồ mây, trần phú, p. 1",15000.0,33000.0,24000.0,18000.0
11529,salad poki katuri,10.7654073,106.6656607,"458 bà hạt, p. 8, quận 10, tp. hcm",quán ăn,"salad, ăn vặt - ăn nhẹ, cơm, nem, thịt cừu",09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,món việt,no,no,no,25.000 -80.000,8.7,8.7,7.2,high,tp. hcm,quận 10,"458 bà hạt, p. 8",25000.0,80000.0,52500.0,55000.0
11530,kem bud's - parkson hùng vương,10.756061,106.663068,"tầng 3 parkson hùng vương, 126 hùng vương, p. 12, quận 5, tp. hcm",café/dessert,"café - kem, trái cây",06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,06:30 - 23:00,"mỹ, châu mỹ",no,no,yes,40.000 -88.000,7.2,6.7,6.3,low,tp. hcm,quận 5,"tầng 3 parkson hùng vương, 126 hùng vương, p. 12",40000.0,88000.0,64000.0,48000.0
